grp,pp,S,IDL,IDR,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,HarmonicityL,HarmonicityR,fL,fR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
2,7,2,2,3,0.7934,0.7836,1.561,1.543,0.528,0.583,1.025,0.946,0.33999,0.38738,3.4093,3.4491,3.5791,0.81711,0.042121,0.10688,0.32552,0.32552,0.74654,0.80008,0.33165,0.33872,0.9141,0.89268,0.73963,0.77497,0.81119,0.87012,0.6643,0.72829,1.5708,3.0234,0.8898,1,0.99855,0.56355,-0.056432,0.0043895,1.2476,0.36788,1.1383,-0.046143,0.034,0.043562
2,7,3,1,1,0.82428,0.89039,0.3045,0.3045,0.154,0.1535,0.1525,0.1525,0.50558,0.49689,8.5368,8.5368,9.8657,-0.84333,1,1,1.6741,1.6741,0.80817,0.8792,0.14823,0.15024,0.78872,0.90032,0.85632,0.89967,0.80756,0.8664,0.753,0.87578,1.0147,1.016,0.65921,1,0.94641,0.98341,-0.2064,0.013466,1.1893,0.93015,0.78247,-0.19729,0.0165,0.10837
2,7,3,1,1,0.89357,0.91783,0.246,0.2475,0.129,0.123,0.117,0.124,0.5249,0.49269,10.567,10.503,11.764,-3.6775,1,1,2.0345,2.0345,0.86767,0.90686,0.15165,0.13879,0.84591,0.93314,0.94483,0.88867,0.84523,0.86907,0.83626,0.9186,1.0643,0.9067,0.57057,1,0.96267,0.91263,-0.27686,0.025077,1.2276,0.99923,0.77527,-0.22516,0.0195,0.15854
2,7,3,1,1,0.83083,0.78886,0.256,0.257,0.136,0.131,0.123,0.127,0.52479,0.50775,10.154,10.115,10.948,-3.4087,1,1,1.9531,1.9531,0.81007,0.79277,0.16906,0.15833,0.7493,0.82954,0.85367,0.79008,0.81737,0.75723,0.76673,0.84777,0.82956,0.95778,0.56995,1,0.97043,0.91489,-0.16737,0.029848,1.1449,0.90262,0.76151,-0.14191,0.013,0.10156
2,7,3,1,2,0.8511,0.86501,0.553,1.0965,0.266,0.47,0.285,0.634,0.47582,0.41858,4.7007,3.648,5.1182,0.36635,1,0.12626,0.88778,0.40838,0.82082,0.84126,0.12732,0.24751,0.80996,0.88137,0.80103,0.83196,0.8621,0.84003,0.80665,0.8192,0.98843,2.0321,0.051799,2.1739,0.77569,0.82853,-0.88988,0.99579,1.2039,1.1891,0.86269,2.8407,0.0045,0.016275
2,7,3,1,2,0.83439,0.84669,0.5285,0.787,0.248,0.3415,0.271,0.4265,0.48601,0.44949,4.9186,5.0826,5.5874,0.34248,1,0.51053,0.97656,0.626,0.82366,0.8508,0.14668,0.20688,0.82981,0.85686,0.80455,0.83704,0.82753,0.87002,0.84094,0.82971,1.2377,1.3307,0.069053,1.5,0.97637,0.98071,1.5764,0.83734,1.2118,1.2061,0.85896,0.08728,0.008,0.030274
2,7,3,1,2,0.85809,0.85734,0.454,0.7585,0.226,0.33,0.219,0.414,0.50858,0.45014,5.7257,5.2736,6.8279,0.16175,1,1,1.0851,0.67817,0.8188,0.86759,0.15615,0.19605,0.79559,0.85729,0.8137,0.84211,0.84031,0.92003,0.83707,0.85359,1.0663,1.1092,0.061194,1.6,0.83493,0.79561,3.01,0.92883,1.1984,1.2175,0.84473,-0.50531,0,0
2,7,3,1,3,0.84377,0.68739,0.557,1.5765,0.272,0.6065,0.281,0.8845,0.48619,0.40261,4.6669,3.3759,5.6828,0.76216,1,0.10742,0.87377,0.30839,0.7986,0.73121,0.13468,0.31154,0.77076,0.80035,0.7707,0.71526,0.82707,0.79049,0.82629,0.67816,1.404,1.896,0.093923,2.8333,0.60509,0.6816,-3.0878,0.96648,1.1463,1.1143,0.88166,-5.6643,0.034,0.12208
2,7,3,1,3,0.79224,0.72306,0.56,1.566,0.266,0.636,0.282,0.96,0.47969,0.39977,4.6419,3.3984,5.4679,0.80509,1,0.19509,0.88778,0.30438,0.77788,0.73936,0.14087,0.3332,0.76019,0.84138,0.77009,0.72277,0.80053,0.76116,0.78307,0.6951,1.0048,3.1416,0.085334,3,0.38373,0.42473,2.7644,0.64558,1.1491,1.1492,0.90192,0.28472,0.014,0.05
2,7,3,1,3,0.80686,0.68946,0.582,1.7545,0.267,0.7,0.302,1.055,0.46895,0.39486,4.4664,3.0333,5.191,0.94875,1,0.22875,0.85136,0.27544,0.78983,0.68875,0.15626,0.3529,0.76812,0.79661,0.78543,0.68846,0.815,0.74778,0.7595,0.63699,1.1646,2.328,0.10966,3,0.80265,0.90393,-1.6341,0.65823,1.1438,1.093,0.91277,-1.3504,-0.022,-0.075601
2,7,3,2,1,0.74423,0.7973,1.864,0.467,0.635,0.232,1.202,0.236,0.34845,0.49893,2.8551,5.5663,3.19,-1.9802,0.093532,1,0.27391,1.0837,0.72752,0.78426,0.35462,0.15154,0.85553,0.77957,0.63745,0.80021,0.85987,0.76677,0.65901,0.76119,3.1416,1.0302,0.077732,3.5,0.11106,0.1048,0.64508,0.98569,1.1722,1.1104,0.94513,1.8553,2.5e-05,0.00010707
2,7,3,2,1,0.78866,0.85813,1.8245,0.464,0.688,0.231,1.138,0.2325,0.37492,0.4984,2.9169,5.6023,3.0549,-1.2714,0.080438,1,0.27127,1.0742,0.75966,0.83392,0.34519,0.15752,0.86731,0.85718,0.70044,0.85704,0.9123,0.79601,0.68171,0.80852,3.1416,1.0386,0.09798,3.5,0.1292,0.12185,-0.79641,0.99742,1.1891,1.1388,0.9331,0.64,-1.85e-05,-7.9741e-05
2,7,3,2,1,0.68421,0.83522,1.644,0.457,0.5355,0.23,1.104,0.227,0.32747,0.50053,3.2372,5.6881,3.6586,-1.2458,0.06136,1,0.2917,1.1034,0.68891,0.80289,0.39808,0.13369,0.81914,0.81814,0.61665,0.82007,0.83372,0.78696,0.63285,0.79647,3.1416,0.88355,0.069902,3.7826,0.54363,0.49947,0.59675,0.9876,1.1739,1.0826,0.93747,31.487,-2.2e-05,-9.628e-05
2,7,3,2,2,0.39477,0.76585,1.943,0.732,0.689,0.331,1.252,0.3935,0.36627,0.45336,2.739,5.4645,2.892,0.14162,0.11565,1,0.24414,0.66873,0.57797,0.78754,0.65777,0.20963,0.6069,0.80806,0.50744,0.7444,0.62232,0.82819,0.54871,0.79934,2.1003,1.7148,0.11403,2.7391,0.83421,1.067,-0.98215,0.9889,1.1383,0.95789,0.95194,11.615,-1.5e-05,-4.0984e-05
2,7,3,2,2,0.49488,0.85263,1.9245,0.728,0.689,0.334,1.3115,0.39,0.34944,0.46254,2.7656,5.4945,3.0495,0.3477,0.098707,1,0.22919,0.69754,0.59075,0.84115,0.55877,0.20399,0.6648,0.86376,0.49581,0.83301,0.68559,0.86645,0.59027,0.80475,2.2221,1.2513,0.12172,3,0.80259,1.0257,2.6559,0.89412,1.168,1.052,0.95336,1.215,4.5e-06,1.2363e-05
2,7,3,2,2,0.50646,0.85601,2.009,0.69,0.751,0.323,1.291,0.366,0.37192,0.46667,2.649,5.7971,2.8731,0.17986,0.13102,1,0.24127,0.68934,0.62519,0.84369,0.50916,0.19751,0.68247,0.85088,0.54622,0.81919,0.70887,0.86639,0.59093,0.84861,1.5708,1.0055,0.11265,3,0.75823,0.98142,0.86865,0.85575,1.1629,1.0169,0.9358,0.82335,1.8e-05,5.2174e-05
2,7,3,2,3,0.80318,0.83272,1.677,1.5785,0.6485,0.641,1.0325,0.967,0.38963,0.40217,3.1735,3.3716,3.4121,1.0665,0.062382,0.14019,0.28935,0.28935,0.76144,0.80392,0.32201,0.30293,0.89636,0.90364,0.74523,0.75457,0.852,0.89971,0.67783,0.75368,2.6418,3.1272,0.75776,1,0.9982,0.50752,0.005011,0.0030957,1.2706,0.26222,1.2037,0.0018088,0.0125,0.014908
2,7,3,2,3,0.82654,0.87428,1.636,1.6395,0.6025,0.625,1.053,0.977,0.37841,0.399,3.2533,3.2461,3.5853,1.0436,0.050166,0.098604,0.29839,0.29839,0.80265,0.8346,0.31219,0.28867,0.93329,0.90529,0.77597,0.76372,0.86717,0.92694,0.71977,0.7771,2.9058,2.8973,0.74676,1,0.99877,0.52711,-0.0010659,0.0055286,1.2926,0.26005,1.2176,-0.0084082,0.0185,0.022616
2,7,3,2,3,0.80686,0.84713,1.469,1.459,0.561,0.526,0.916,0.907,0.38316,0.38,3.6228,3.6477,3.8279,1.0167,0.051477,0.045904,0.32066,0.32066,0.837,0.8198,0.32828,0.28835,0.93881,0.89505,0.75831,0.75295,0.86356,0.92995,0.71499,0.76956,2.0102,2.2888,0.75567,1,0.99933,0.56476,-0.010058,0.0038149,1.275,0.22669,1.2032,-0.0053996,0.02,0.027229
2,10,1,1,1,0.88539,0.89321,0.875,0.8755,0.3965,0.418,0.494,0.4575,0.45419,0.47499,2.9708,2.9691,4.2307,-0.29841,0.19564,0.63107,0.57706,0.57706,0.84472,0.87333,0.19103,0.20526,0.87277,0.89165,0.8325,0.85096,0.88433,0.87327,0.81754,0.86214,1.3762,1.2635,0.74552,1,0.99995,0.8663,-0.011821,0.0058548,1.2196,0.83305,0.87187,-0.011233,0.004,0.0091429
2,10,1,1,1,0.89403,0.87028,0.825,0.821,0.381,0.391,0.434,0.4215,0.46296,0.48,3.1509,3.1662,3.096,-0.24553,0.33112,0.39196,0.60705,0.60705,0.86744,0.86722,0.19359,0.1902,0.85583,0.88195,0.89788,0.8446,0.87878,0.87138,0.73274,0.85855,1.2901,1.344,0.7439,1,0.97459,0.78465,0.024856,0.011738,1.2033,0.84957,0.84478,0.046411,-0.0035,-0.0084848
2,10,1,1,1,0.89711,0.88629,0.747,0.7455,0.3425,0.3535,0.4025,0.3865,0.46191,0.47334,3.4799,3.4869,4.6989,-0.19845,1,1,0.65984,0.65984,0.8774,0.87235,0.18827,0.20335,0.88072,0.909,0.86999,0.89004,0.90961,0.86055,0.81127,0.82601,1.258,1.1906,0.75979,1,0.99662,0.88771,0.017958,0.0036077,1.2364,0.85834,0.86756,0.024021,-0.001,-0.0026774
2,10,1,1,2,0.75019,0.756,1.134,1.14,0.508,0.507,0.63,0.611,0.44599,0.45447,2.2923,3.5088,3.1703,0.20752,0.078126,0.087435,0.44922,0.44922,0.77511,0.81192,0.26302,0.26627,0.87149,0.86684,0.81973,0.81244,0.80265,0.78556,0.66693,0.74744,1.4562,3.1416,0.75243,1,0.99374,0.69178,0.0021163,0.0032361,1.1837,0.62631,0.97459,-0.00032024,0.012,0.021164
2,10,1,1,2,0.80307,0.8202,1.335,1.336,0.518,0.531,0.804,0.805,0.38708,0.4052,1.9472,2.994,2.7718,0.54458,0.08992,0.13484,0.38069,0.38069,0.8061,0.83935,0.22773,0.29393,0.9521,0.90981,0.80082,0.78836,0.80944,0.86491,0.74043,0.75113,1.5708,1.7195,0.74827,1,0.99964,0.65204,0.047795,0.0065925,1.2136,0.67812,0.97103,0.039584,-0.018,-0.026966
2,10,1,1,2,0.88734,0.86462,1.32,1.319,0.542,0.546,0.793,0.791,0.4077,0.41783,1.9693,3.0326,2.3993,0.26568,0.082635,0.10881,0.3756,0.3756,0.83474,0.82363,0.2667,0.27883,0.90118,0.87094,0.70377,0.75682,0.86283,0.9063,0.8176,0.78596,1.3915,1.5708,0.73621,1,0.9861,0.57786,-0.014482,0.007958,1.1811,0.69006,0.91696,-0.0039282,-0.015,-0.022727
2,10,1,1,3,0.78161,0.77081,1.4465,1.407,0.56,0.576,0.8575,0.875,0.39182,0.39588,1.7974,3.7826,2.0673,0.74887,0.049548,0.091287,0.34877,0.34877,0.7464,0.81289,0.23931,0.3047,0.84349,0.90543,0.75203,0.78048,0.7692,0.82637,0.66682,0.73391,2.3427,1.8716,0.7521,1,0.97538,0.51779,0.025577,0.0055788,1.1741,0.51571,1.0241,0.014065,-0.04,-0.055306
2,10,1,1,3,0.76721,0.84927,1.5105,1.5035,0.553,0.592,0.92,0.9165,0.38072,0.38319,1.7209,3.5397,2.4887,0.74338,0.07247,0.077075,0.32992,0.32992,0.75724,0.85685,0.30037,0.31024,0.90524,0.94569,0.7137,0.81055,0.79289,0.91542,0.71746,0.79744,2.0444,2.7585,0.76055,1,0.99603,0.55368,0.074745,0.0075035,1.228,0.53465,1.0624,0.042291,-0.033,-0.043694
2,10,1,1,3,0.78928,0.85256,2.119,2.12,0.659,0.6895,1.4505,1.4055,0.32284,0.33906,1.2268,2.5106,1.1987,0.62171,0.10441,0.11898,0.23251,0.23251,0.70969,0.78071,0.33606,0.36935,0.89496,0.9115,0.57941,0.65773,0.68883,0.93725,0.68938,0.73728,2.3281,3.1416,0.76088,1,0.92808,0.30878,-0.029257,0.0063661,1.1172,0.5205,0.93384,-0.018372,0.019,0.017933
2,10,1,2,1,0.65002,0.64219,1.719,1.743,0.681,0.628,0.99,1.151,0.40397,0.36441,3.0959,1.4914,2.8668,-0.4907,0.098876,0.0696,0.29839,0.29839,0.70968,0.66531,0.3245,0.29749,0.85998,0.84337,0.71758,0.6801,0.71287,0.66648,0.60467,0.61913,1.5708,3.1416,0.7508,1,0.99018,0.61263,-0.02205,0.0044361,1.1294,0.38696,1.022,-0.0092544,-0.026,-0.03025
2,10,1,2,1,0.65505,0.74262,2.0625,2.1405,0.77,0.758,1.2595,1.3775,0.3851,0.37479,2.5805,1.2144,2.521,-0.15474,0.13412,0.086943,0.24414,0.24414,0.67458,0.71912,0.38232,0.28226,0.82491,0.8525,0.60404,0.66263,0.75018,0.7597,0.61637,0.64858,3.1416,1.9271,0.76823,1,0.99539,0.49985,-0.035771,0.0067916,1.1579,0.39075,1.0346,-0.020271,0.0165,0.016
2,10,1,2,1,0.81533,0.84132,1.9265,1.921,0.7145,0.69,1.183,1.236,0.38678,0.36214,2.7626,1.3532,2.749,-0.35657,0.095514,0.091429,0.27574,0.27574,0.77399,0.78545,0.32366,0.28032,0.91415,0.86404,0.73773,0.70135,0.8421,0.86714,0.68896,0.75683,3.1416,2.3579,0.68022,1,0.98312,0.59641,0.0012036,0.014985,1.2028,0.56899,1.0089,-0.0084919,-0.0455,-0.047236
2,10,1,2,2,0.80475,0.80666,1.51,1.489,0.613,0.551,0.898,0.937,0.40692,0.36438,3.5245,2.6864,3.4481,0.18392,0.10592,0.073409,0.33524,0.33524,0.83362,0.80606,0.27917,0.27904,0.94538,0.91721,0.81695,0.7674,0.83052,0.8674,0.76314,0.72876,1.9145,1.5708,0.76667,1,0.98808,0.67888,-0.014085,0.0035508,1.2509,0.51,1.0965,-0.0091688,-0.006,-0.007947
2,10,1,2,2,0.76562,0.86864,2.102,2.1205,0.7455,0.7185,1.344,1.387,0.3592,0.34571,2.5318,1.8864,2.556,0.16328,0.095721,0.09215,0.23609,0.23609,0.75461,0.80702,0.40594,0.32296,0.85216,0.8689,0.69754,0.73516,0.85674,0.93512,0.63973,0.69427,1.5708,3.1416,0.74897,1,0.99709,0.47792,-0.014139,0.0082904,1.2337,0.48447,1.0361,-0.0086347,-0.027,-0.02569
2,10,1,2,2,0.65071,0.6323,2.2685,2.212,0.756,0.721,1.4695,1.494,0.33902,0.32127,2.3461,1.8083,2.2726,0.16707,0.10157,0.093664,0.21115,0.21115,0.71105,0.71095,0.45081,0.43684,0.85482,0.8015,0.61154,0.59657,0.76756,0.74781,0.59018,0.61312,2.3081,3.1416,0.75518,1,0.99989,0.40707,0.021776,0.0048189,1.1707,0.36206,1.0465,0.0094696,-0.0075,-0.0066123
2,10,1,2,3,0.80498,0.78797,2.0845,2.125,0.7485,0.682,1.3365,1.445,0.37179,0.32722,2.5531,2.5046,1.6145,-0.72578,0.086547,0.090806,0.24634,0.24634,0.75065,0.74839,0.35988,0.40948,0.87256,0.90649,0.68613,0.65474,0.8634,0.88855,0.6831,0.64326,3.1416,3.1416,0.75739,1,0.9995,0.4718,0.015144,0.0058497,1.2386,0.39513,1.0741,0.012629,-0.0565,-0.05421
2,10,1,2,3,0.71252,0.75303,2.4545,2.5105,0.9345,0.8,1.6005,1.702,0.35801,0.32108,2.1682,2.1199,2.1987,0.69271,0.13818,0.12399,0.19531,0.19531,0.74864,0.76257,0.39734,0.40845,0.8763,0.93515,0.62956,0.66157,0.76952,0.79656,0.67064,0.64242,3.1416,3.1416,0.75755,1,0.99986,0.37803,-0.023654,0.0063622,1.2318,0.38989,1.1033,-0.0082405,-0.054,-0.044001
2,10,1,2,3,0.78798,0.7508,2.3755,2.39,0.8135,0.77,1.546,1.6185,0.34718,0.33426,2.2403,2.2268,2.1714,0.49335,0.083934,0.13571,0.21612,0.21612,0.68559,0.68948,0.39138,0.41299,0.90969,0.86729,0.65849,0.64973,0.81573,0.79959,0.63029,0.59697,3.1416,3.1416,0.7523,1,0.99973,0.41371,-0.0046449,0.0051415,1.1964,0.39646,1.0383,-0.00033505,-0.055,-0.046306
2,10,2,1,1,0.83344,0.89708,0.7195,0.718,0.308,0.3165,0.4095,0.4005,0.43124,0.43951,3.6129,3.6204,5.2812,-1.2044,1,0.41462,0.68934,0.68934,0.83045,0.88295,0.19423,0.20745,0.88618,0.90873,0.84132,0.76883,0.84463,0.87562,0.77209,0.87291,1.2261,1.1185,0.70102,1,0.99409,0.96579,0.0079987,0.014703,1.187,0.80896,0.86827,0.0016776,0.0005,0.0013899
2,10,2,1,1,0.86635,0.91178,0.676,0.678,0.2985,0.304,0.379,0.369,0.44238,0.45048,3.8454,3.834,5.9065,-1.0604,1,1,0.73242,0.73242,0.87061,0.90407,0.22844,0.24119,0.91308,0.96194,0.88637,0.82001,0.87595,0.88056,0.80458,0.89938,1.2074,1.3668,0.73573,1,0.99916,0.96429,0.019296,0.012978,1.2539,0.87029,0.89481,0.04352,-0.005,-0.014793
2,10,2,1,1,0.81084,0.84332,0.698,0.705,0.294,0.309,0.414,0.394,0.42634,0.44038,3.7242,3.6872,4.9724,-1.1693,0.78017,1,0.69304,0.69304,0.79341,0.82257,0.21438,0.17307,0.84077,0.89528,0.79944,0.75154,0.80897,0.78854,0.72668,0.8162,1.2862,1.215,0.64886,1,0.99748,0.95703,-0.031002,0.018137,1.1505,0.75369,0.8493,-0.03203,0.01,0.028653
2,10,2,1,2,0.68605,0.90096,0.915,0.8995,0.378,0.3935,0.5495,0.5225,0.39856,0.42777,2.841,4.447,3.8205,0.27435,0.1364,0.12514,0.55197,0.55197,0.69406,0.83627,0.25003,0.23168,0.7632,0.89398,0.63732,0.79507,0.73048,0.90216,0.66021,0.79491,1.3318,1.6832,0.82684,1,0.97341,0.73445,-0.07128,0.0047479,1.1426,0.55836,0.94807,-0.068878,0.042,0.091803
2,10,2,1,2,0.83068,0.87228,1.104,1.07,0.4,0.404,0.68,0.671,0.37891,0.37273,2.3546,3.7383,3.5495,0.2242,0.089339,0.066052,0.41016,0.41016,0.78466,0.80714,0.26561,0.29007,0.9074,0.90291,0.7135,0.76907,0.81566,0.89092,0.73199,0.732,1.37,3.1416,0.75148,1,0.99833,0.67531,-0.012829,0.0048481,1.205,0.52252,1.0142,-0.0040609,0.013,0.023551
2,10,2,1,2,0.8013,0.81554,0.9225,0.9335,0.3915,0.4125,0.543,0.5255,0.40943,0.43069,2.818,4.285,4.0117,0.69502,0.10948,0.1288,0.52401,0.52401,0.78524,0.83259,0.25765,0.24957,0.83242,0.85053,0.71341,0.77027,0.85362,0.88807,0.76486,0.7964,3.1416,3.1416,0.7476,1,0.98739,0.74496,-0.008764,0.005671,1.1933,0.60767,0.98849,-0.012394,0.016,0.034688
2,10,2,1,3,0.83591,0.78397,1.412,1.396,0.4695,0.442,0.9035,0.9605,0.33783,0.32519,1.8413,3.8123,2.6512,1.0475,0.032353,0.028035,0.33675,0.33675,0.75504,0.73675,0.28336,0.3092,0.87093,0.94074,0.75002,0.73802,0.87623,0.81454,0.63548,0.63096,1.5708,2.5201,0.78583,1,0.98423,0.52192,0.031336,0.0043505,1.2055,0.29067,1.1045,0.018316,-0.014,-0.01983
2,10,2,1,3,0.80703,0.85124,1.404,1.429,0.506,0.488,0.901,0.92,0.36688,0.33423,1.8515,3.7242,2.439,1.0502,0.051327,0.053711,0.36058,0.36058,0.7441,0.78403,0.28379,0.36597,0.89829,0.95392,0.7018,0.7685,0.79483,0.90409,0.69238,0.67948,2.4256,2.6638,0.74931,1,0.96595,0.51564,-0.014633,0.0068598,1.2071,0.34994,1.1143,-0.0022557,-0.012,-0.017094
2,10,2,1,3,0.81518,0.76812,1.3755,1.338,0.4865,0.44,0.909,0.9295,0.33883,0.3249,1.8898,3.9776,2.8614,1.2904,0.035679,0.036691,0.35903,0.35903,0.7751,0.74707,0.2734,0.38135,0.8945,0.92973,0.72986,0.71896,0.86897,0.85577,0.7178,0.69204,1.9177,2.2596,0.75257,1,0.99344,0.5808,0.011192,0.0046274,1.244,0.33514,1.1464,0.0042431,0.0005,0.00072701
2,10,2,2,1,0.80713,0.70897,1.8275,1.7935,0.5985,0.5605,1.255,1.207,0.34589,0.32788,2.9121,1.4495,2.9403,-0.13632,0.061699,0.04461,0.27127,0.27127,0.72577,0.65901,0.39626,0.31322,0.88559,0.868,0.70264,0.70218,0.82689,0.72936,0.60057,0.55943,2.6223,1.5708,0.77495,1,0.99556,0.54729,-0.048286,0.0052015,1.1638,0.23625,1.0821,-0.028093,0.0195,0.021341
2,10,2,2,1,0.87324,0.80752,1.551,1.513,0.553,0.449,0.98,1.063,0.36208,0.33318,3.4313,1.7181,3.8563,0.22328,0.058117,0.037366,0.32043,0.32043,0.79775,0.76025,0.36887,0.34695,0.95303,0.95604,0.76614,0.77023,0.92424,0.86,0.67981,0.63363,3.0113,1.5708,0.75804,1,0.99647,0.62107,-0.0092031,0.0034422,1.2814,0.29388,1.181,-0.0042655,0,0
2,10,2,2,1,0.79687,0.71989,1.6485,1.622,0.582,0.518,1.017,1.0925,0.35934,0.30935,3.2283,1.6026,3.8093,-0.047003,0.060447,0.03436,0.30518,0.30518,0.79473,0.73266,0.33862,0.31872,0.94294,0.90141,0.7527,0.63219,0.86875,0.74017,0.66558,0.62523,1.6633,1.6636,0.76705,1,0.98355,0.64584,-0.0021358,0.0024675,1.247,0.26005,1.1791,0.0024892,-0.0385,-0.046709
2,10,2,2,2,0.74577,0.67991,1.8245,1.6565,0.5875,0.5835,1.19,1.124,0.33668,0.3415,2.9169,2.415,3.1484,0.24084,0.063096,0.045411,0.26334,0.26334,0.71137,0.65114,0.36331,0.34603,0.87766,0.85188,0.71174,0.65627,0.80303,0.69224,0.60323,0.55332,2.6127,1.5708,0.79639,1,0.99881,0.51187,-0.032914,0.0058593,1.2227,0.1944,1.1642,-0.014016,0.008,0.0087695
2,10,2,2,2,0.76848,0.69856,1.7585,1.7665,0.6365,0.5715,1.087,1.1755,0.37841,0.34226,3.0265,2.2644,3.2344,0.14771,0.070834,0.046607,0.26334,0.26334,0.74181,0.6773,0.34202,0.35106,0.8979,0.89044,0.71512,0.71098,0.80143,0.765,0.64853,0.56762,3.1416,1.8566,0.75899,1,0.99454,0.5384,-0.0082243,0.0037611,1.2289,0.22354,1.1674,0.00053548,-0.005,-0.0056867
2,10,2,2,2,0.73715,0.77699,1.731,1.739,0.618,0.568,1.105,1.1765,0.3529,0.33164,3.0745,2.3002,3.6338,0.19173,0.059802,0.042011,0.27344,0.27344,0.71563,0.71267,0.41302,0.38714,0.89085,0.9236,0.69517,0.72544,0.76081,0.74537,0.5965,0.57234,2.1376,2.3136,0.76372,1,0.99617,0.54767,-0.0047395,0.0038915,1.2449,0.21432,1.1794,-0.00033559,-0.0255,-0.029463
2,10,2,2,3,0.73995,0.73548,1.7665,1.7145,0.5705,0.556,1.1705,1.173,0.35122,0.33,3.0127,3.1041,3.4131,1.0041,0.041652,0.060054,0.29871,0.29871,0.72987,0.75236,0.36734,0.37817,0.91677,0.9395,0.70915,0.63621,0.8031,0.79027,0.60403,0.60505,3.1416,2.4376,0.75866,1,0.99808,0.57722,0.0062076,0.0021443,1.2729,0.16514,1.2228,0.0084402,-0.031,-0.035098
2,10,2,2,3,0.79542,0.71087,2.031,2.068,0.6845,0.689,1.3225,1.319,0.35328,0.3441,2.6203,2.5735,3.0882,0.68509,0.063984,0.060353,0.25276,0.25276,0.73918,0.72847,0.36297,0.37966,0.9688,0.91915,0.7427,0.67901,0.78538,0.76358,0.62374,0.57143,2.8057,3.1416,0.76032,1,0.9981,0.50123,0.0017677,0.0037084,1.2684,0.17942,1.2056,0.0013351,-0.0335,-0.032989
2,10,2,2,3,0.72369,0.66391,2.04,2.029,0.752,0.6625,1.29,1.3725,0.37983,0.31308,2.6089,2.6229,2.8108,0.87157,0.049289,0.046919,0.23205,0.23205,0.72953,0.73073,0.34811,0.43438,0.91013,0.89302,0.68712,0.59047,0.82203,0.71311,0.63838,0.5837,2.1313,1.808,0.76865,1,0.99826,0.46276,0.02828,0.0035418,1.2702,0.1655,1.225,0.02043,0.012,0.011765
2,10,3,1,1,0.85076,0.90879,0.61,0.616,0.2275,0.235,0.388,0.36,0.3696,0.39634,4.2614,4.22,5.8232,-0.37315,0.39648,0.42247,0.80819,0.80819,0.84027,0.86704,0.22925,0.23161,0.92844,0.94584,0.86562,0.82286,0.87371,0.88575,0.74823,0.82219,1.3274,1.3725,0.72515,1,0.99329,0.94849,-0.037034,0.019679,1.2219,0.78696,0.91403,-0.0071751,0.0065,0.021311
2,10,3,1,1,0.85972,0.86176,0.561,0.559,0.239,0.237,0.326,0.324,0.41426,0.42124,4.6336,4.6502,6.5392,-0.23627,0.28975,1,0.90144,0.90144,0.8495,0.85137,0.18924,0.17005,0.90834,0.8987,0.84258,0.84154,0.86424,0.87515,0.79075,0.80962,1.1079,1.1901,0.74541,1,0.99922,0.98986,-0.006302,0.0069252,1.2101,0.77513,0.90951,-0.0052672,-0.003,-0.010695
2,10,3,1,1,0.86085,0.89539,0.598,0.5925,0.204,0.2235,0.396,0.365,0.34007,0.38146,4.3469,4.3873,6.5565,-0.21865,0.23927,0.24142,0.83705,0.83705,0.80615,0.83111,0.24461,0.21014,0.88409,0.87542,0.7449,0.79735,0.8674,0.94928,0.72503,0.79659,1.2801,1.1471,0.54446,1,0.98217,0.93595,3.1052,0.0077884,1.1861,1.4999,0.9097,2.7788,1.6e-05,5.4008e-05
2,10,3,1,2,0.79431,0.83458,0.85,0.8605,0.258,0.254,0.609,0.5865,0.28878,0.31099,3.0582,4.6492,4.1634,0.99983,0.041886,0.028515,0.56777,0.56777,0.72007,0.78414,0.29463,0.31606,0.87278,0.89987,0.70584,0.68459,0.84092,0.95518,0.59491,0.72363,1.5708,3.095,0.53868,1,0.96616,0.73337,3.0593,0.011057,1.1868,1.5665,1.0448,2.6118,1.2e-05,2.7891e-05
2,10,3,1,2,0.85853,0.92622,0.771,0.781,0.231,0.2395,0.531,0.534,0.31045,0.31154,3.3715,5.1216,4.7387,1.0024,0.10456,0.037572,0.66817,0.66817,0.76429,0.83507,0.28312,0.37472,0.88355,0.97449,0.73421,0.74614,0.86319,0.96013,0.6574,0.74845,1.1631,1.5708,0.53888,1,0.96057,0.80213,3.0261,0.010081,1.2042,1.5611,1.0015,2.7328,1e-05,2.5608e-05
2,10,3,1,2,0.85075,0.86281,0.836,0.8465,0.245,0.257,0.582,0.5725,0.30026,0.31323,3.1094,4.7255,4.3544,0.90262,0.061753,0.032858,0.59679,0.59679,0.77228,0.76333,0.28227,0.3667,0.91307,0.91588,0.72266,0.69678,0.89526,0.92669,0.65357,0.70837,1.5223,1.426,0.52629,1,0.97806,0.78363,3.0285,0.011615,1.188,1.5557,1.0126,2.6671,0.022,0.052632
